[2026-09-24 18:38:44 PDT] stage-E.1-2026-09-24: account acct-2 (cap $125.00, spent $0.0000) · session cap $113.48 (spent $0.0000) · request cap $3.00
[2026-09-24 18:38:44 PDT] plan: 900 requests over 45 roots before splitting
[2026-09-24 18:38:44 PDT] resume scan: {'settled_files_on_disk': 0, 'leftover_partials': 0}
[2026-09-24 20:52:27 PDT] ZS ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 974,400 record bytes for $0.063524 · session $52.5325
[2026-09-24 20:52:46 PDT] ZS ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 1,013,600 record bytes for $0.066079 · session $52.5986
[2026-09-24 20:52:54 PDT] ZS ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 974,176 record bytes for $0.063509 · session $52.6621
[2026-09-24 20:53:02 PDT] ZS ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 966,056 record bytes for $0.062980 · session $52.7251
[2026-09-24 20:53:12 PDT] ZS ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,204,224 record bytes for $0.078506 · session $52.8036
[2026-09-24 20:53:28 PDT] ZS ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 1,043,056 record bytes for $0.068000 · session $52.8716
[2026-09-24 20:53:47 PDT] ZS ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 1,070,160 record bytes for $0.069766 · session $52.9414
[2026-09-24 20:53:54 PDT] ZS ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 730,184 record bytes for $0.047603 · session $52.9890
[2026-09-24 20:54:01 PDT] ZM ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 922,432 record bytes for $0.060136 · session $53.0491
[2026-09-24 20:54:08 PDT] ZM ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 941,752 record bytes for $0.061395 · session $53.1105
[2026-09-24 20:54:55 PDT] ZM ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 791,392 record bytes for $0.051593 · session $53.1621
[2026-09-24 20:56:07 PDT] ZM ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 864,584 record bytes for $0.056364 · session $53.2185
[2026-09-24 20:56:14 PDT] ZM ohlcv-1m 2025-08-01..2025-09-01 (depth 0): bought 933,856 record bytes for $0.060880 · session $53.2794
[2026-09-24 20:56:30 PDT] ZM ohlcv-1m 2025-09-01..2025-10-01 (depth 0): bought 880,320 record bytes for $0.057390 · session $53.3367
[2026-09-24 20:56:57 PDT] ZM ohlcv-1m 2025-10-01..2025-11-01 (depth 0): bought 1,014,328 record bytes for $0.066127 · session $53.4029
[2026-09-24 20:57:04 PDT] ZM ohlcv-1m 2025-11-01..2025-12-01 (depth 0): bought 827,176 record bytes for $0.053926 · session $53.4568
[2026-09-24 20:57:13 PDT] ZM ohlcv-1m 2025-12-01..2026-01-01 (depth 0): bought 861,000 record bytes for $0.056131 · session $53.5129
[2026-09-24 20:57:28 PDT] ZM ohlcv-1m 2026-01-01..2026-02-01 (depth 0): bought 852,096 record bytes for $0.055550 · session $53.5685
[2026-09-24 20:57:48 PDT] ZM ohlcv-1m 2026-02-01..2026-03-01 (depth 0): bought 868,896 record bytes for $0.056646 · session $53.6251
[2026-09-24 20:57:54 PDT] ZM ohlcv-1m 2026-03-01..2026-04-01 (depth 0): bought 1,103,480 record bytes for $0.071939 · session $53.6971
[2026-09-24 20:58:03 PDT] ZM ohlcv-1m 2026-04-01..2026-05-01 (depth 0): bought 953,792 record bytes for $0.062180 · session $53.7592
[2026-09-24 20:58:09 PDT] ZM ohlcv-1m 2026-05-01..2026-06-01 (depth 0): bought 968,296 record bytes for $0.063126 · session $53.8224
[2026-09-24 20:58:16 PDT] ZM ohlcv-1m 2026-06-01..2026-06-21 (depth 0): bought 662,088 record bytes for $0.043163 · session $53.8655
[2026-09-24 20:58:38 PDT] ZL ohlcv-1m 2025-04-01..2025-05-01 (depth 0): bought 1,109,752 record bytes for $0.072348 · session $53.9379
[2026-09-24 20:58:47 PDT] ZL ohlcv-1m 2025-05-01..2025-06-01 (depth 0): bought 1,136,968 record bytes for $0.074122 · session $54.0120
[2026-09-24 20:58:55 PDT] ZL ohlcv-1m 2025-06-01..2025-07-01 (depth 0): bought 1,022,840 record bytes for $0.066682 · session $54.0787
[2026-09-24 20:59:06 PDT] ZL ohlcv-1m 2025-07-01..2025-08-01 (depth 0): bought 1,091,944 record bytes for $0.071187 · session $54.1499
RUN STOPPED (BudgetRefusedError): unpriceable request (quote=None): never assumed cheap. Nothing after this request was requested; see the ledger and docs/ACCESS.md.
rc=1
